HPO_id	phenotype_group_k1000	phenotype_group_k1500
HP:0005973	173	1198
HP:0005974	504	504
HP:0005976	154	1120
HP:0005977	125	1083
HP:0005978	273	733
HP:0005979	504	504
HP:0005982	358	494
HP:0005984	227	1307
HP:0005986	67	693
HP:0005987	188	526
HP:0005988	67	1111
HP:0005989	67	257
HP:0005990	188	276
HP:0005991	67	693
HP:0005994	188	526
HP:0005995	9	62
HP:0005997	67	693
HP:0005999	591	591
HP:0006000	653	653
HP:0006006	604	918
HP:0006008	715	715
HP:0006009	476	728
HP:0006011	51	326
HP:0006012	51	269
HP:0006014	76	294
HP:0006016	186	258
HP:0006019	189	930
HP:0006026	186	258
HP:0006028	229	1299
HP:0006035	22	484
HP:0006040	51	624
HP:0006042	51	269
HP:0006045	836	208
HP:0006048	51	269
HP:0006051	866	866
HP:0006055	100	493
HP:0006059	996	996
HP:0006060	30	237
HP:0006064	189	930
HP:0006067	390	192
HP:0006069	390	192
HP:0006070	58	1478
HP:0006077	790	790
HP:0006086	51	269
HP:0006088	317	18
HP:0006089	135	40
HP:0006092	76	294
HP:0006094	131	289
HP:0006095	367	1068
HP:0006097	317	18
HP:0006099	58	1478
HP:0006101	317	18
HP:0006106	390	1378
HP:0006107	71	1233
HP:0006108	51	269
HP:0006109	790	790
HP:0006110	836	208
HP:0006112	357	741
HP:0006114	135	597
HP:0006118	836	208
HP:0006119	51	269
HP:0006121	314	171
HP:0006127	30	237
HP:0006129	116	546
HP:0006134	186	309
HP:0006135	841	881
HP:0006136	676	676
HP:0006140	347	86
HP:0006143	790	790
HP:0006144	836	208
HP:0006145	51	269
HP:0006146	996	996
HP:0006147	640	640
HP:0006149	131	289
HP:0006150	49	209
HP:0006152	640	640
HP:0006153	76	294
HP:0006155	30	237
HP:0006156	100	493
HP:0006157	135	597
HP:0006159	82	1115
HP:0006160	51	269
HP:0006161	51	326
HP:0006162	189	930
HP:0006163	189	930
HP:0006165	52	1036
HP:0006166	51	269
HP:0006167	189	930
HP:0006169	841	881
HP:0006170	116	546
HP:0006172	186	309
HP:0006174	99	123
HP:0006175	30	237
HP:0006176	390	192
HP:0006179	996	996
HP:0006180	76	294
HP:0006184	135	597
HP:0006185	189	1426
HP:0006187	640	640
HP:0006189	135	40
HP:0006190	100	146
HP:0006191	135	597
HP:0006192	30	237
HP:0006193	30	501
HP:0006200	367	1068
HP:0006201	131	289
HP:0006202	610	1222
HP:0006203	841	881
HP:0006205	30	237
HP:0006206	261	523
HP:0006207	76	294
HP:0006208	229	1299
HP:0006209	52	1036
HP:0006210	976	487
HP:0006213	30	237
HP:0006216	790	790
HP:0006217	189	930
HP:0006224	116	546
HP:0006226	189	930
HP:0006228	841	1330
HP:0006230	976	487
HP:0006232	51	269
HP:0006233	189	930
HP:0006234	919	919
HP:0006236	51	269
HP:0006237	189	930
HP:0006239	570	570
HP:0006243	280	34
HP:0006247	189	1426
HP:0006248	487	243
HP:0006251	487	243
HP:0006252	189	930
HP:0006253	189	930
HP:0006254	227	1307
HP:0006256	131	509
HP:0006257	390	192
HP:0006261	189	930
HP:0006262	52	1036
HP:0006263	261	523
HP:0006264	52	1453
HP:0006265	52	1036
HP:0006266	499	499
HP:0006267	499	499
HP:0006268	95	298
HP:0006270	95	298
HP:0006273	419	419
HP:0006274	890	444
HP:0006276	419	419
HP:0006277	419	419
HP:0006278	419	419
HP:0006279	890	444
HP:0006280	571	571
HP:0006282	489	489
HP:0006283	462	230
HP:0006285	489	489
HP:0006286	370	1483
HP:0006288	462	230
HP:0006289	329	181
HP:0006290	114	169
HP:0006291	906	906
HP:0006292	462	230
HP:0006293	329	181
HP:0006297	489	489
HP:0006298	339	102
HP:0006302	370	1171
HP:0006304	417	717
HP:0006308	454	1258
HP:0006311	114	169
HP:0006313	341	341
HP:0006315	329	181
HP:0006316	417	544
HP:0006321	906	906
HP:0006323	341	341
HP:0006326	341	341
HP:0006329	454	1258
HP:0006330	417	717
HP:0006332	150	1412
HP:0006333	417	717
HP:0006334	341	341
HP:0006335	341	341
HP:0006336	884	884
HP:0006337	462	230
HP:0006338	985	985
HP:0006339	114	169
HP:0006342	114	169
HP:0006344	414	414
HP:0006346	114	169
HP:0006347	341	341
HP:0006349	150	589
HP:0006350	370	1171
HP:0006352	462	230
HP:0006353	370	1171
HP:0006355	329	1293
HP:0006357	341	341
HP:0006358	114	169
HP:0006361	382	190
HP:0006362	476	728
HP:0006366	573	1407
HP:0006367	476	216
HP:0006368	224	353
HP:0006369	171	1317
HP:0006370	690	690
HP:0006371	177	71
HP:0006375	420	1014
HP:0006376	5	1004
HP:0006378	919	919
HP:0006379	69	529
HP:0006380	573	1407
HP:0006381	497	497
HP:0006383	638	1277
HP:0006384	108	119
HP:0006385	228	56
HP:0006386	905	905
HP:0006387	108	525
HP:0006389	171	442
HP:0006390	260	1162
HP:0006391	476	216
HP:0006392	99	123
HP:0006394	5	1004
HP:0006397	171	1317
HP:0006398	382	190
HP:0006400	827	827
HP:0006402	228	56
HP:0006406	108	119
HP:0006407	382	190
HP:0006408	108	119
HP:0006409	638	1277
HP:0006413	260	1162
HP:0006414	539	539
HP:0006415	476	216
HP:0006417	108	525
HP:0006420	224	282
HP:0006423	260	1162
HP:0006424	224	282
HP:0006426	69	529
HP:0006429	38	107
HP:0006431	108	525
HP:0006432	108	119
HP:0006433	224	282
HP:0006434	53	479
HP:0006437	108	119
HP:0006438	382	190
HP:0006439	746	746
HP:0006440	99	123
HP:0006441	476	728
HP:0006442	497	497
HP:0006443	171	1317
HP:0006446	171	1317
HP:0006449	905	905
HP:0006450	382	190
HP:0006453	38	536
HP:0006454	347	86
HP:0006456	260	1405
HP:0006459	224	652
HP:0006460	539	539
HP:0006461	382	190
HP:0006462	360	89
HP:0006463	360	89
HP:0006465	866	866
HP:0006466	539	539
HP:0006467	749	749
HP:0006470	177	71
HP:0006471	5	1004
HP:0006473	638	1277
HP:0006476	890	444
HP:0006477	454	1258
HP:0006479	370	1171
HP:0006480	341	341
HP:0006481	341	341
HP:0006482	114	169
HP:0006483	150	589
HP:0006485	329	181
HP:0006486	884	884
HP:0006487	638	1277
HP:0006488	638	1277
HP:0006489	108	525
HP:0006490	108	525
HP:0006491	260	1162
HP:0006492	497	497
HP:0006493	69	529
HP:0006494	69	471
HP:0006495	53	479
HP:0006496	6	1002
HP:0006498	171	1317
HP:0006499	382	190
HP:0006500	186	258
HP:0006501	53	479
HP:0006502	76	1071
HP:0006503	53	479
HP:0006505	186	258
HP:0006507	6	1002
HP:0006508	260	1405
HP:0006509	526	781
HP:0006510	321	1357
HP:0006511	45	1030
HP:0006514	366	366
HP:0006515	196	1494
HP:0006516	13	210
HP:0006517	13	210
HP:0006518	599	599
HP:0006519	470	1442
HP:0006520	321	51
HP:0006521	995	995
HP:0006522	13	1017
HP:0006524	470	1442
HP:0006527	196	1494
HP:0006528	13	210
HP:0006529	630	630
HP:0006530	196	1494
HP:0006531	995	995
HP:0006532	195	268
HP:0006533	526	1367
HP:0006535	457	457
HP:0006536	321	1357
HP:0006538	195	268
HP:0006539	526	1367
HP:0006541	321	1357
HP:0006543	739	227
HP:0006544	615	1232
HP:0006548	744	371
HP:0006549	13	210
HP:0006552	13	1218
HP:0006554	313	627
HP:0006555	432	432
HP:0006557	25	101
HP:0006558	416	416
HP:0006559	25	101
HP:0006560	345	345
HP:0006561	432	432
HP:0006562	25	1035
HP:0006563	60	1399
HP:0006564	25	101
HP:0006565	432	432
HP:0006566	60	36
HP:0006568	25	101
HP:0006571	345	345
HP:0006572	25	1035
HP:0006573	432	432
HP:0006574	808	808
HP:0006575	60	1252
HP:0006576	808	808
HP:0006577	25	1179
HP:0006579	60	36
HP:0006580	60	1399
HP:0006581	25	101
HP:0006582	416	416
HP:0006583	313	627
HP:0006584	722	360
HP:0006585	820	409
HP:0006587	820	409
HP:0006589	140	189
HP:0006590	407	11
HP:0006591	749	749
HP:0006593	140	189
HP:0006595	343	343
HP:0006596	140	1090
HP:0006597	213	132
HP:0006598	140	189
HP:0006599	820	409
HP:0006600	366	366
HP:0006603	140	1499
HP:0006606	140	189
HP:0006607	140	189
HP:0006608	820	409
HP:0006610	115	1291
HP:0006611	347	86
HP:0006615	140	189
HP:0006619	140	189
HP:0006623	140	189
HP:0006625	115	92
HP:0006628	407	11
HP:0006631	722	360
HP:0006633	749	749
HP:0006634	140	189
HP:0006637	366	366
HP:0006638	820	409
HP:0006640	140	189
HP:0006641	140	189
HP:0006642	347	86
HP:0006643	347	86
HP:0006644	140	1090
HP:0006645	820	409
HP:0006646	140	189
HP:0006647	253	1282
HP:0006649	387	68
HP:0006650	722	360
HP:0006655	140	189
HP:0006657	404	404
HP:0006659	749	749
HP:0006660	820	409
HP:0006665	140	189
HP:0006668	404	404
HP:0006670	26	63
HP:0006671	434	1224
HP:0006673	26	63
HP:0006677	19	233
HP:0006679	477	58
HP:0006681	257	164
HP:0006682	2	581
HP:0006683	834	834
HP:0006684	2	581
HP:0006685	939	939
HP:0006687	146	64
HP:0006688	586	586
HP:0006689	939	939
HP:0006690	937	937
HP:0006691	455	1431
HP:0006692	736	736
HP:0006693	103	285
HP:0006694	937	937
HP:0006695	871	871
HP:0006696	2	581
HP:0006698	103	285
HP:0006699	223	111
HP:0006702	477	58
HP:0006703	13	210
HP:0006704	477	58
HP:0006705	736	736
HP:0006706	25	101
HP:0006707	808	808
HP:0006709	115	1291
HP:0006710	820	409
HP:0006711	820	409
HP:0006712	404	404
HP:0006713	722	360
HP:0006714	407	11
HP:0006715	753	753
HP:0006716	230	620
HP:0006717	987	987
HP:0006719	230	88
HP:0006721	386	1311
HP:0006722	289	108
HP:0006723	289	108
HP:0006725	56	292
HP:0006727	386	1311
HP:0006729	56	292
HP:0006731	266	1372
HP:0006732	163	318
HP:0006733	386	1311
HP:0006735	163	318
HP:0006737	289	654
HP:0006739	91	154
HP:0006740	163	355
HP:0006742	546	272
HP:0006743	39	1484
HP:0006744	291	1080
HP:0006747	546	272
HP:0006748	289	654
HP:0006749	230	88
HP:0006751	39	1085
HP:0006753	774	95
HP:0006755	91	154
HP:0006756	56	1041
HP:0006758	56	292
HP:0006762	163	318
HP:0006763	230	620
HP:0006765	719	179
HP:0006766	163	318
HP:0006767	430	430
HP:0006768	546	272
HP:0006769	91	154
HP:0006770	163	318
HP:0006771	230	1127
HP:0006772	821	410
HP:0006773	91	154
HP:0006774	23	510
HP:0006775	294	60
HP:0006778	56	292
HP:0006779	39	1484
HP:0006780	315	632
HP:0006781	266	17
HP:0006782	294	60
HP:0006783	251	251
HP:0006784	17	508
HP:0006785	362	324
HP:0006789	24	522
HP:0006790	731	365
HP:0006794	688	688
HP:0006799	109	991
HP:0006801	881	219
HP:0006802	535	267
HP:0006803	66	1409
HP:0006808	327	743
HP:0006812	48	45
HP:0006813	147	1124
HP:0006817	442	220
HP:0006818	86	612
HP:0006821	877	877
HP:0006824	656	656
HP:0006825	31	69
HP:0006827	533	3
HP:0006829	400	315
HP:0006834	62	739
HP:0006837	658	328
HP:0006844	274	136
HP:0006846	24	522
HP:0006849	397	397
HP:0006850	340	1015
HP:0006851	39	1085
HP:0006852	400	315
HP:0006855	442	220
HP:0006858	139	723
HP:0006859	626	626
HP:0006863	560	1121
HP:0006865	159	253
HP:0006866	84	1319
HP:0006870	792	792
HP:0006872	961	239
HP:0006873	480	1398
HP:0006879	232	450
HP:0006880	84	317
HP:0006881	480	1398
HP:0006882	724	724
HP:0006886	139	417
HP:0006887	62	739
HP:0006888	703	703
HP:0006889	62	739
HP:0006891	731	365
HP:0006892	485	1212
HP:0006893	232	1298
HP:0006894	278	658
HP:0006895	362	324
HP:0006896	66	1409
HP:0006897	656	656
HP:0006899	232	450
HP:0006901	925	925
HP:0006903	159	253
HP:0006904	907	907
HP:0006906	366	366
HP:0006913	485	849
HP:0006915	688	688
HP:0006916	54	336
HP:0006918	278	658
HP:0006919	66	1032
HP:0006921	80	374
HP:0006926	327	743
HP:0006927	877	877
HP:0006929	24	522
HP:0006930	423	83
HP:0006931	84	1319
HP:0006932	637	1276
HP:0006934	633	157
HP:0006937	139	723
HP:0006938	139	417
HP:0006943	626	626
HP:0006944	139	417
HP:0006946	458	113
HP:0006949	159	253
HP:0006951	109	991
HP:0006955	340	1015
HP:0006956	510	399
HP:0006957	688	688
HP:0006958	79	847
HP:0006959	501	1465
HP:0006960	510	1342
HP:0006961	7	5
HP:0006962	797	797
HP:0006964	485	1212
HP:0006965	24	522
HP:0006970	626	626
HP:0006976	24	522
HP:0006977	245	185
HP:0006978	327	743
HP:0006979	151	361
HP:0006980	626	626
HP:0006983	209	23
HP:0006984	159	1207
HP:0006986	209	23
HP:0006988	792	792
HP:0006989	48	543
HP:0006990	197	48
HP:0006992	703	703
HP:0006994	626	626
HP:0006999	438	740
HP:0007000	954	954
HP:0007001	442	220
HP:0007002	159	253
HP:0007006	31	69
HP:0007007	438	740
HP:0007009	533	3
HP:0007010	134	856
HP:0007011	656	656
HP:0007015	134	856
HP:0007016	557	557
HP:0007017	849	1438
HP:0007018	66	12
HP:0007020	628	628
HP:0007021	139	1086
HP:0007023	563	140
HP:0007024	24	52
HP:0007027	340	1015
HP:0007029	50	42
HP:0007030	24	522
HP:0007033	232	1298
HP:0007034	881	219
HP:0007035	703	703
HP:0007036	214	214
HP:0007039	438	740
HP:0007041	458	113
HP:0007042	48	45
HP:0007045	366	366
HP:0007047	232	450
HP:0007048	438	740
HP:0007052	48	45
HP:0007054	881	219
HP:0007057	683	683
HP:0007058	485	1212
HP:0007063	442	220
HP:0007064	849	669
HP:0007065	442	220
HP:0007066	362	324
HP:0007067	159	1207
HP:0007068	442	220
HP:0007069	24	522
HP:0007074	48	543
HP:0007076	495	1356
HP:0007078	64	1129
HP:0007081	80	1315
HP:0007082	510	399
HP:0007083	881	219
HP:0007086	849	669
HP:0007089	162	1285
HP:0007095	877	877
HP:0007096	214	214
HP:0007097	41	535
HP:0007098	898	898
HP:0007099	862	862
HP:0007100	510	399
HP:0007103	48	45
HP:0007104	79	847
HP:0007105	24	522
HP:0007107	480	1398
HP:0007108	327	667
HP:0007109	109	991
HP:0007110	191	486
HP:0007111	24	522
HP:0007112	485	849
HP:0007115	703	703
HP:0007117	557	557
HP:0007123	962	962
HP:0007126	501	598
HP:0007129	84	317
HP:0007131	327	667
HP:0007132	485	1212
HP:0007133	159	253
HP:0007141	159	253
HP:0007146	438	740
HP:0007149	604	1474
HP:0007153	495	705
HP:0007156	362	324
HP:0007158	495	1356
HP:0007159	465	232
HP:0007162	327	743
HP:0007164	134	856
HP:0007165	65	1098
HP:0007166	408	477
HP:0007178	159	253
HP:0007179	569	1140
HP:0007181	944	235
HP:0007182	480	290
HP:0007183	438	740
HP:0007185	465	232
HP:0007187	86	612
HP:0007188	656	656
HP:0007190	731	365
HP:0007193	720	720
HP:0007199	628	628
HP:0007200	151	361
HP:0007201	50	42
HP:0007204	48	45
HP:0007206	433	433
HP:0007207	363	1381
HP:0007208	480	290
HP:0007209	904	451
HP:0007210	944	235
HP:0007215	600	1201
HP:0007220	159	253
HP:0007221	134	1364
HP:0007227	86	612
HP:0007229	366	366
HP:0007230	64	1129
HP:0007232	907	907
HP:0007233	761	761
HP:0007236	438	740
HP:0007238	366	366
HP:0007239	24	522
HP:0007240	885	885
HP:0007249	480	290
HP:0007250	249	603
HP:0007256	444	550
HP:0007258	327	743
HP:0007260	86	612
HP:0007262	480	1398
HP:0007263	232	450
HP:0007265	312	77
HP:0007266	327	743
HP:0007267	159	253
HP:0007268	961	239
HP:0007269	501	1465
HP:0007270	180	560
HP:0007271	96	1142
HP:0007272	849	669
HP:0007274	458	113
HP:0007277	535	267
HP:0007280	501	1465
HP:0007281	62	739
HP:0007285	269	540
HP:0007286	633	157
HP:0007289	314	171
HP:0007291	109	991
HP:0007293	921	13
HP:0007295	633	157
HP:0007299	875	875
HP:0007301	891	891
HP:0007302	271	131
HP:0007305	327	743
HP:0007307	849	669
HP:0007308	7	5
HP:0007311	7	5
HP:0007313	485	1212
HP:0007321	48	45
HP:0007325	262	660
HP:0007326	898	898
HP:0007327	327	667
HP:0007328	139	1086
HP:0007330	703	703
HP:0007332	147	1124
HP:0007333	961	239
HP:0007334	180	590
HP:0007335	24	522
HP:0007338	219	1411
HP:0007340	450	126
HP:0007341	48	45
HP:0007343	657	657
HP:0007344	533	3
HP:0007346	366	366
HP:0007348	214	214
HP:0007350	881	219
HP:0007351	93	1123
HP:0007352	366	366
HP:0007354	535	267
HP:0007359	192	1172
HP:0007360	712	712
HP:0007361	340	1015
HP:0007362	214	214
HP:0007363	214	214
HP:0007364	961	239
HP:0007365	557	557
HP:0007366	533	3
HP:0007367	533	3
HP:0007369	485	1212
HP:0007370	397	397
HP:0007371	48	45
HP:0007372	557	557
HP:0007373	535	267
HP:0007374	485	1212
HP:0007375	578	1157
HP:0007376	510	1342
HP:0007377	79	847
HP:0007378	230	88
HP:0007379	56	292
HP:0007380	71	1233
HP:0007381	306	32
HP:0007383	167	1433
HP:0007384	463	122
HP:0007385	708	1417
HP:0007387	593	593
HP:0007390	92	53
HP:0007392	122	971
HP:0007394	71	284
HP:0007395	758	758
HP:0007396	157	1202
HP:0007397	593	593
HP:0007398	167	1433
HP:0007400	379	1482
HP:0007401	220	283
HP:0007402	427	106
HP:0007403	677	338
HP:0007404	92	53
HP:0007406	379	1482
HP:0007407	122	971
HP:0007408	119	482
HP:0007410	135	40
HP:0007411	167	1433
HP:0007412	518	128
HP:0007413	81	587
HP:0007414	970	970
HP:0007417	306	1200
HP:0007418	926	926
HP:0007420	71	284
HP:0007421	71	1233
HP:0007425	914	914
HP:0007427	463	122
HP:0007428	254	899
HP:0007429	461	1231
HP:0007430	155	8
HP:0007431	758	758
HP:0007432	461	1376
HP:0007434	256	256
HP:0007435	92	53
HP:0007436	157	286
HP:0007437	91	154
HP:0007438	463	122
HP:0007439	92	53
HP:0007440	379	1070
HP:0007441	518	128
HP:0007443	427	106
HP:0007446	135	40
HP:0007447	92	1034
HP:0007448	155	8
HP:0007449	518	128
HP:0007450	427	106
HP:0007451	616	307
HP:0007452	256	256
HP:0007453	183	177
HP:0007455	135	40
HP:0007456	379	1482
HP:0007457	354	87
HP:0007458	914	914
HP:0007459	616	307
HP:0007460	314	171
HP:0007461	256	256
HP:0007462	265	215
HP:0007464	344	454
HP:0007465	92	53
HP:0007466	256	256
HP:0007468	947	947
HP:0007469	135	40
HP:0007470	605	605
HP:0007471	427	106
HP:0007473	306	32
HP:0007475	758	758
HP:0007476	157	286
HP:0007477	135	40
HP:0007479	758	758
HP:0007480	616	307
HP:0007481	463	727
HP:0007482	157	286
HP:0007483	463	122
HP:0007485	9	62
HP:0007486	256	256
HP:0007488	167	229
HP:0007489	71	284
HP:0007490	92	53
HP:0007494	518	128
HP:0007495	970	970
HP:0007497	92	1034
HP:0007499	752	375
HP:0007500	593	593
HP:0007501	92	53
HP:0007502	92	53
HP:0007503	758	758
HP:0007504	167	229
HP:0007505	379	1070
HP:0007506	167	1433
HP:0007508	92	1034
HP:0007509	427	106
HP:0007510	167	1433
HP:0007511	463	122
HP:0007513	427	106
HP:0007514	155	8
HP:0007515	167	1433
HP:0007516	122	633
HP:0007517	135	40
HP:0007521	379	1482
HP:0007522	122	971
HP:0007524	39	1085
HP:0007525	9	144
HP:0007526	461	46
HP:0007529	157	286
HP:0007530	92	1034
HP:0007534	243	737
HP:0007535	427	106
HP:0007536	708	1417
HP:0007537	157	1202
HP:0007541	602	602
HP:0007542	427	106
HP:0007543	92	53
HP:0007544	427	106
HP:0007545	92	1034
HP:0007546	379	1482
HP:0007548	92	1034
HP:0007549	157	286
HP:0007550	616	307
HP:0007552	9	144
HP:0007553	92	1034
HP:0007554	427	106
HP:0007556	92	1034
HP:0007559	758	758
HP:0007560	135	40
HP:0007561	71	1233
HP:0007565	461	1231
HP:0007566	135	40
HP:0007569	942	470
HP:0007570	92	53
HP:0007572	379	1482
HP:0007573	942	470
HP:0007574	379	1070
HP:0007576	41	675
HP:0007581	427	106
HP:0007583	71	284
HP:0007585	157	286
HP:0007586	71	1233
HP:0007587	463	122
HP:0007588	379	1482
HP:0007589	167	1433
HP:0007590	708	1417
HP:0007592	593	593
HP:0007595	122	633
HP:0007596	602	602
HP:0007597	92	53
HP:0007598	135	597
HP:0007599	379	1070
HP:0007601	256	256
HP:0007602	135	40
HP:0007603	379	1070
HP:0007605	135	40
HP:0007606	91	154
HP:0007607	157	286
HP:0007608	135	40
HP:0007609	155	8
HP:0007610	463	122
HP:0007613	92	1034
HP:0007616	81	587
HP:0007617	463	122
HP:0007618	157	286
HP:0007620	91	154
HP:0007621	71	1233
HP:0007623	463	122
HP:0007626	528	263
HP:0007627	221	1489
HP:0007628	221	1489
HP:0007633	541	541
HP:0007634	931	931
HP:0007641	814	814
HP:0007642	451	225
HP:0007643	105	1078
HP:0007646	112	1148
HP:0007647	951	951
HP:0007648	618	618
HP:0007649	395	98
HP:0007650	249	603
HP:0007651	29	1037
HP:0007655	29	1037
HP:0007656	10	1012
HP:0007657	618	618
HP:0007658	395	98
HP:0007661	179	332
HP:0007663	766	382
HP:0007665	112	316
HP:0007667	492	245
HP:0007668	569	1140
HP:0007670	718	178
HP:0007675	451	225
HP:0007676	705	352
HP:0007677	773	386
HP:0007678	10	434
HP:0007680	395	98
HP:0007685	88	182
HP:0007686	658	328
HP:0007687	517	1143
HP:0007688	318	78
HP:0007690	645	645
HP:0007695	658	328
HP:0007697	734	734
HP:0007700	896	896
HP:0007703	967	967
HP:0007704	633	157
HP:0007705	124	405
HP:0007707	350	350
HP:0007708	112	1148
HP:0007709	124	579
HP:0007710	355	110
HP:0007715	249	1446
HP:0007716	351	351
HP:0007717	265	607
HP:0007720	35	1286
HP:0007721	265	607
HP:0007722	220	708
HP:0007727	268	567
HP:0007728	658	328
HP:0007730	876	876
HP:0007731	179	332
HP:0007732	10	1012
HP:0007733	422	422
HP:0007734	10	1012
HP:0007737	967	967
HP:0007738	633	157
HP:0007740	909	112
HP:0007747	633	157
HP:0007750	371	1003
HP:0007754	152	1455
HP:0007755	645	645
HP:0007759	268	567
HP:0007760	268	567
HP:0007761	207	103
HP:0007763	71	284
HP:0007765	654	162
HP:0007766	371	1340
HP:0007768	88	143
HP:0007769	492	245
HP:0007770	371	1003
HP:0007772	569	1140
HP:0007773	355	1464
HP:0007774	705	352
HP:0007776	112	316
HP:0007777	727	1456
HP:0007778	88	182
HP:0007779	705	352
HP:0007780	618	618
HP:0007787	805	805
HP:0007791	220	708
HP:0007792	569	1140
HP:0007793	152	1063
HP:0007795	618	618
HP:0007797	88	182
HP:0007799	265	215
HP:0007800	541	541
HP:0007802	124	579
HP:0007803	389	1375
HP:0007807	41	535
HP:0007809	124	579
HP:0007811	633	157
HP:0007812	645	645
HP:0007813	258	911
HP:0007814	967	967
HP:0007815	88	182
HP:0007817	863	863
HP:0007818	876	876
HP:0007819	77	1054
HP:0007820	10	1188
HP:0007822	773	386
HP:0007824	249	603
HP:0007827	268	567
HP:0007830	451	225
HP:0007831	249	603
HP:0007832	94	515
HP:0007833	654	162
HP:0007834	77	1054
HP:0007835	534	266
HP:0007836	124	579
HP:0007838	517	1143
HP:0007840	112	316
HP:0007841	355	110
HP:0007843	88	182
HP:0007850	88	182
HP:0007854	207	103
HP:0007856	268	567
HP:0007858	179	332
HP:0007859	633	157
HP:0007862	773	386
HP:0007866	105	604
HP:0007867	249	603
HP:0007872	101	610
HP:0007873	124	405
HP:0007874	534	266
HP:0007875	766	382
HP:0007879	972	485
HP:0007880	124	579
HP:0007881	268	1463
HP:0007885	219	66
HP:0007886	951	951
HP:0007889	805	805
HP:0007892	10	1188
HP:0007894	395	98
HP:0007898	773	386
HP:0007899	105	1078
HP:0007900	10	434
HP:0007902	517	1349
HP:0007903	179	1424
HP:0007905	88	182
HP:0007906	57	1165
HP:0007911	517	1143
HP:0007913	325	193
HP:0007915	825	825
HP:0007917	105	1078
HP:0007922	327	667
HP:0007924	459	459
HP:0007925	10	434
HP:0007928	929	929
HP:0007929	105	1078
HP:0007932	658	328
HP:0007933	422	422
HP:0007935	805	805
HP:0007936	249	603
HP:0007937	395	98
HP:0007939	389	1375
HP:0007941	36	130
HP:0007942	249	603
HP:0007943	549	549
HP:0007944	569	1140
HP:0007946	534	266
HP:0007947	325	193
HP:0007948	618	618
HP:0007950	179	1424
HP:0007957	268	567
HP:0007958	41	535
HP:0007962	124	579
HP:0007963	325	193
HP:0007964	355	1464
HP:0007965	695	173
HP:0007968	355	110
HP:0007970	517	1143
HP:0007971	618	618
HP:0007973	105	604
HP:0007975	219	66
HP:0007976	618	618
HP:0007979	633	157
HP:0007980	395	98
HP:0007984	613	75
HP:0007985	50	1046
HP:0007986	88	182
HP:0007987	207	103
HP:0007988	152	1063
HP:0007989	773	386
HP:0007990	705	352
HP:0007992	492	245
HP:0007993	10	434
HP:0007994	207	103
HP:0008000	124	405
HP:0008001	152	1063
HP:0008002	152	1063
HP:0008003	569	1140
HP:0008005	124	579
HP:0008007	377	377
HP:0008009	112	316
HP:0008011	268	567
HP:0008014	88	182
HP:0008019	311	311
HP:0008020	325	333
HP:0008026	633	157
HP:0008028	220	283
HP:0008030	88	143
HP:0008031	618	618
HP:0008034	876	876
HP:0008035	492	245
HP:0008037	654	162
HP:0008038	10	1012
HP:0008039	268	567
HP:0008041	377	377
